 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 21, J= 21, F=POINT 
   7.000E+00    6.000E+00   -2.379E+01    3.462E+00   -2.024E-01
   8.000E+00    6.000E+00   -2.388E+01    3.656E+00   -2.037E-01
   9.000E+00    6.000E+00   -2.373E+01    4.249E+00   -2.027E-01
   1.000E+01    6.000E+00   -2.347E+01    4.738E+00   -1.996E-01
   1.100E+01    6.000E+00   -2.321E+01    4.713E+00   -1.943E-01
   1.200E+01    6.000E+00   -2.302E+01    3.746E+00   -1.872E-01
   1.300E+01    6.000E+00   -2.294E+01    1.336E+00   -1.792E-01
   1.400E+01    6.000E+00   -2.287E+01   -3.066E+00   -1.727E-01
   1.500E+01    6.000E+00   -2.245E+01   -9.938E+00   -1.718E-01
   1.600E+01    6.000E+00   -2.106E+01   -1.952E+01   -1.821E-01
   1.700E+01    6.000E+00   -1.789E+01   -3.108E+01   -2.107E-01
   1.800E+01    6.000E+00   -1.235E+01   -4.166E+01   -2.647E-01
   1.900E+01    6.000E+00   -5.123E+00   -4.419E+01   -3.467E-01
   2.000E+01    6.000E+00    0.000E+00   -2.624E+01   -4.489E-01
   2.100E+01    6.000E+00    0.000E+00    2.624E+01   -5.511E-01
   0.000E+00    7.000E+00    0.000E+00   -4.558E+01    6.385E-01
   1.000E+00    7.000E+00   -1.774E+00    4.558E+01    3.615E-01
   2.000E+00    7.000E+00   -6.949E+00    5.247E+01    1.168E-01
   3.000E+00    7.000E+00   -1.205E+01    3.538E+01   -4.082E-02
   4.000E+00    7.000E+00   -1.562E+01    1.957E+01   -1.197E-01
   5.000E+00    7.000E+00   -1.761E+01    9.949E+00   -1.524E-01
   6.000E+00    7.000E+00   -1.841E+01    5.257E+00   -1.637E-01
   7.000E+00    7.000E+00   -1.845E+01    3.506E+00   -1.664E-01
   8.000E+00    7.000E+00   -1.804E+01    3.244E+00   -1.655E-01
   9.000E+00    7.000E+00   -1.737E+01    3.584E+00   -1.627E-01
   1.000E+01    7.000E+00   -1.661E+01    3.978E+00   -1.579E-01
   1.100E+01    7.000E+00   -1.591E+01    4.014E+00   -1.509E-01
   1.200E+01    7.000E+00   -1.545E+01    3.279E+00   -1.418E-01
   1.300E+01    7.000E+00   -1.536E+01    1.251E+00   -1.314E-01
   1.400E+01    7.000E+00   -1.569E+01   -2.742E+00   -1.221E-01
   1.500E+01    7.000E+00   -1.617E+01   -9.453E+00   -1.184E-01
   1.600E+01    7.000E+00   -1.621E+01   -1.948E+01   -1.270E-01
   1.700E+01    7.000E+00   -1.482E+01   -3.247E+01   -1.572E-01
   1.800E+01    7.000E+00   -1.103E+01   -4.545E+01   -2.185E-01
   1.900E+01    7.000E+00   -4.956E+00   -5.026E+01   -3.153E-01
   2.000E+01    7.000E+00    0.000E+00   -3.120E+01   -4.381E-01
   2.100E+01    7.000E+00    0.000E+00    3.120E+01   -5.619E-01
   0.000E+00    8.000E+00    0.000E+00   -4.591E+01    6.283E-01
   1.000E+00    8.000E+00   -3.351E-01    4.591E+01    3.717E-01
   2.000E+00    8.000E+00   -4.133E+00    5.626E+01    1.402E-01
   3.000E+00    8.000E+00   -8.485E+00    3.973E+01   -1.232E-02
   4.000E+00    8.000E+00   -1.166E+01    2.274E+01   -8.902E-02
   5.000E+00    8.000E+00   -1.334E+01    1.163E+01   -1.196E-01
   6.000E+00    8.000E+00   -1.383E+01    5.747E+00   -1.283E-01
   7.000E+00    8.000E+00   -1.352E+01    3.197E+00   -1.284E-01
   8.000E+00    8.000E+00   -1.273E+01    2.450E+00   -1.254E-01
   9.000E+00    8.000E+00   -1.167E+01    2.523E+00   -1.210E-01
   1.000E+01    8.000E+00   -1.051E+01    2.819E+00   -1.153E-01
   1.100E+01    8.000E+00   -9.427E+00    2.933E+00   -1.077E-01
   1.200E+01    8.000E+00   -8.629E+00    2.481E+00   -9.799E-02
   1.300E+01    8.000E+00   -8.343E+00    9.655E-01   -8.664E-02
   1.400E+01    8.000E+00   -8.736E+00   -2.350E+00   -7.564E-02
   1.500E+01    8.000E+00   -9.730E+00   -8.459E+00   -6.945E-02
   1.600E+01    8.000E+00   -1.085E+01   -1.836E+01   -7.584E-02
   1.700E+01    8.000E+00   -1.110E+01   -3.221E+01   -1.062E-01
   1.800E+01    8.000E+00   -9.179E+00   -4.738E+01   -1.731E-01
   1.900E+01    8.000E+00   -4.554E+00   -5.489E+01   -2.836E-01
   2.000E+01    8.000E+00    0.000E+00   -3.575E+01   -4.270E-01
   2.100E+01    8.000E+00    0.000E+00    3.575E+01   -5.730E-01
   0.000E+00    9.000E+00    0.000E+00   -4.491E+01    6.176E-01
   1.000E+00    9.000E+00    1.003E+00    4.491E+01    3.824E-01
   2.000E+00    9.000E+00   -1.275E+00    5.854E+01    1.651E-01
   3.000E+00    9.000E+00   -4.889E+00    4.334E+01    1.810E-02
   4.000E+00    9.000E+00   -7.784E+00    2.564E+01   -5.677E-02
   5.000E+00    9.000E+00   -9.357E+00    1.321E+01   -8.551E-02
   6.000E+00    9.000E+00   -9.743E+00    6.133E+00   -9.169E-02
   7.000E+00    9.000E+00   -9.284E+00    2.738E+00   -8.905E-02
   8.000E+00    9.000E+00   -8.293E+00    1.460E+00   -8.378E-02
   9.000E+00    9.000E+00   -7.005E+00    1.234E+00   -7.786E-02
   1.000E+01    9.000E+00   -5.597E+00    1.411E+00   -7.141E-02
   1.100E+01    9.000E+00   -4.245E+00    1.581E+00   -6.385E-02
   1.200E+01    9.000E+00   -3.152E+00    1.388E+00   -5.462E-02
   1.300E+01    9.000E+00   -2.566E+00    3.790E-01   -4.370E-02
   1.400E+01    9.000E+00   -2.737E+00   -2.178E+00   -3.247E-02
   1.500E+01    9.000E+00   -3.786E+00   -7.411E+00   -2.492E-02
   1.600E+01    9.000E+00   -5.494E+00   -1.665E+01   -2.920E-02
   1.700E+01    9.000E+00   -7.031E+00   -3.068E+01   -5.868E-02
   1.800E+01    9.000E+00   -6.901E+00   -4.751E+01   -1.295E-01
   1.900E+01    9.000E+00   -3.926E+00   -5.786E+01   -2.521E-01
   2.000E+01    9.000E+00    0.000E+00   -3.968E+01   -4.158E-01
   2.100E+01    9.000E+00    0.000E+00    3.968E+01   -5.842E-01
   0.000E+00    1.000E+01    0.000E+00   -4.278E+01    6.067E-01
   1.000E+00    1.000E+01    2.129E+00    4.278E+01    3.933E-01
   2.000E+00    1.000E+01    1.583E+00    5.909E+01    1.924E-01
   3.000E+00    1.000E+01   -1.130E+00    4.606E+01    5.109E-02
   4.000E+00    1.000E+01   -3.819E+00    2.833E+01   -2.250E-02
   5.000E+00    1.000E+01   -5.469E+00    1.486E+01   -5.021E-02
   6.000E+00    1.000E+01   -5.973E+00    6.637E+00   -5.434E-02
   7.000E+00    1.000E+01   -5.576E+00    2.341E+00   -4.907E-02
   8.000E+00    1.000E+01   -4.581E+00    4.647E-01   -4.134E-02
   9.000E+00    1.000E+01   -3.233E+00   -1.142E-01   -3.367E-02
   1.000E+01    1.000E+01   -1.726E+00   -9.519E-02   -2.641E-02
   1.100E+01    1.000E+01   -2.404E-01    9.519E-02   -1.902E-02
   1.200E+01    1.000E+01    1.033E+00    1.142E-01   -1.076E-02
   1.300E+01    1.000E+01    1.877E+00   -4.647E-01   -1.251E-03
   1.400E+01    1.000E+01    2.040E+00   -2.341E+00    8.720E-03
   1.500E+01    1.000E+01    1.267E+00   -6.637E+00    1.594E-02
   1.600E+01    1.000E+01   -5.306E-01   -1.486E+01    1.275E-02
   1.700E+01    1.000E+01   -2.881E+00   -2.833E+01   -1.552E-02
   1.800E+01    1.000E+01   -4.330E+00   -4.606E+01   -8.853E-02
   1.900E+01    1.000E+01   -3.107E+00   -5.909E+01   -2.216E-01
   2.000E+01    1.000E+01    0.000E+00   -4.278E+01   -4.045E-01
   2.100E+01    1.000E+01    0.000E+00    4.278E+01   -5.955E-01
   0.000E+00    1.100E+01    0.000E+00   -3.968E+01    5.955E-01
   1.000E+00    1.100E+01    3.107E+00    3.968E+01    4.045E-01
   2.000E+00    1.100E+01    4.330E+00    5.786E+01    2.216E-01
   3.000E+00    1.100E+01    2.881E+00    4.751E+01    8.853E-02
   4.000E+00    1.100E+01    5.306E-01    3.068E+01    1.552E-02
   5.000E+00    1.100E+01   -1.267E+00    1.665E+01   -1.275E-02
   6.000E+00    1.100E+01   -2.040E+00    7.411E+00   -1.594E-02
   7.000E+00    1.100E+01   -1.877E+00    2.178E+00   -8.720E-03
   8.000E+00    1.100E+01   -1.033E+00   -3.790E-01    1.251E-03
   9.000E+00    1.100E+01    2.404E-01   -1.388E+00    1.076E-02
   1.000E+01    1.100E+01    1.726E+00   -1.581E+00    1.902E-02
   1.100E+01    1.100E+01    3.233E+00   -1.411E+00    2.641E-02
   1.200E+01    1.100E+01    4.581E+00   -1.234E+00    3.367E-02
   1.300E+01    1.100E+01    5.576E+00   -1.460E+00    4.134E-02
   1.400E+01    1.100E+01    5.973E+00   -2.738E+00    4.907E-02
   1.500E+01    1.100E+01    5.469E+00   -6.133E+00    5.434E-02
   1.600E+01    1.100E+01    3.819E+00   -1.321E+01    5.021E-02
   1.700E+01    1.100E+01    1.130E+00   -2.564E+01    2.250E-02
   1.800E+01    1.100E+01   -1.583E+00   -4.334E+01   -5.109E-02
   1.900E+01    1.100E+01   -2.129E+00   -5.854E+01   -1.924E-01
   2.000E+01    1.100E+01    0.000E+00   -4.491E+01   -3.933E-01
   2.100E+01    1.100E+01    0.000E+00    4.491E+01   -6.067E-01
   0.000E+00    1.200E+01    0.000E+00   -3.575E+01    5.842E-01
   1.000E+00    1.200E+01    3.926E+00    3.575E+01    4.158E-01
   2.000E+00    1.200E+01    6.901E+00    5.489E+01    2.521E-01
   3.000E+00    1.200E+01    7.031E+00    4.738E+01    1.295E-01
   4.000E+00    1.200E+01    5.494E+00    3.221E+01    5.868E-02
   5.000E+00    1.200E+01    3.786E+00    1.836E+01    2.920E-02
   6.000E+00    1.200E+01    2.737E+00    8.459E+00    2.492E-02
   7.000E+00    1.200E+01    2.566E+00    2.350E+00    3.247E-02
   8.000E+00    1.200E+01    3.152E+00   -9.655E-01    4.370E-02
   9.000E+00    1.200E+01    4.245E+00   -2.481E+00    5.462E-02
   1.000E+01    1.200E+01    5.597E+00   -2.933E+00    6.385E-02
   1.100E+01    1.200E+01    7.005E+00   -2.819E+00    7.141E-02
   1.200E+01    1.200E+01    8.293E+00   -2.523E+00    7.786E-02
   1.300E+01    1.200E+01    9.284E+00   -2.450E+00    8.378E-02
   1.400E+01    1.200E+01    9.743E+00   -3.197E+00    8.905E-02
   1.500E+01    1.200E+01    9.357E+00   -5.747E+00    9.169E-02
   1.600E+01    1.200E+01    7.784E+00   -1.163E+01    8.551E-02
   1.700E+01    1.200E+01    4.889E+00   -2.274E+01    5.677E-02
   1.800E+01    1.200E+01    1.275E+00   -3.973E+01   -1.810E-02
   1.900E+01    1.200E+01   -1.003E+00   -5.626E+01   -1.651E-01
   2.000E+01    1.200E+01    0.000E+00   -4.591E+01   -3.824E-01
   2.100E+01    1.200E+01    0.000E+00    4.591E+01   -6.176E-01
   0.000E+00    1.300E+01    0.000E+00   -3.120E+01    5.730E-01
